table_id,feature_id,name,lat,long
2050,1727,Fulhari,23.63457301,89.16971353
2051,762,Bhayna,23.73267866,89.08515176
2053,4636,Taherhuda,23.66979819,89.03315368
2054,1387,Daulatpur,23.60896553,89.02146079
2057,3934,Raghunathpur,23.65156497,89.1087629
2058,1002,Chandpur,23.5944981,89.13730298
2059,4611,Sundarpurdurgapur,23.4385404,89.12618305
2060,2234,Jamal,23.42594543,89.21464991
2061,2777,Kola,23.38496782,89.22915701
2062,3479,Niamatpur,23.39530531,89.17605326
2064,4745,Trilochanpur,23.39186572,89.07429232
2066,3069,Maliat,23.34690867,89.21118612
2067,481,Barabazar,23.31139409,89.16826495
2068,2612,Kashtabhanga,23.29457413,89.12068838
2069,3985,Rakhalgachhi,23.34745295,89.10521161
2070,4139,Sabdalpur,23.44334276,88.9554877
2071,1590,Dora,23.49984472,88.96806568
2072,2850,Kushna,23.46246239,89.02537637
2073,408,Baluhar,23.41694161,88.97320958
2074,1652,Elangi,23.41414878,89.0510158
2077,3665,Panthapara,23.36594489,88.87787546
2078,4630,Swaruppur,23.35457322,88.80814839
2079,4447,Shyamkur,23.33634739,88.7787997
2080,3471,Nepa,23.28658858,88.76754474
2081,2648,Kazirber,23.24745704,88.78821995
2082,464,Banshbaria,23.28442456,88.8194181
2083,2183,Jadabpur,23.25924193,88.87085009
2084,3445,Natima,23.31174844,88.88797563
2086,235,Azampur,23.35477341,88.98195139
2087,593,Basanda,22.67095194,90.21243071
2088,829,Binoykati,22.72610425,90.24558245
2089,1733,Gabharamchandrapur,22.75496206,90.20072662
2090,2659,Keora,22.66152008,90.1655449
2091,2763,Kirtipasha,22.68919997,90.17119595
2092,3330,Nabagram,22.72011346,90.19669826
2093,3444,Nathullabad,22.68679204,90.25084797
2094,3841,Ponabalia,22.61452802,90.1996698
2095,4328,Sekherhat,22.64296039,90.12345871
2096,1734,Gabkhandhansiri,22.62536614,90.16413159
2097,143,Amua,22.37732187,90.07795633
2099,1165,Chenchrirampur,22.42600223,90.06729381
2100,2557,Kanthalia,22.39284665,90.11675167
2103,4574,Subidpur,22.54665262,90.25912284
2104,4452,Siddhakati,22.61242348,90.29912404
2105,4031,Ranapasha,22.53540511,90.20868204
2106,3338,Nachanmohal,22.57972707,90.2180677
2107,3264,Mollahat,22.52280567,90.23844082
2108,2990,Magar,22.6672984,90.28652654
2109,2840,Kusanghal,22.58583898,90.28708423
2111,1347,Dapdapia,22.62354776,90.32520552
2112,733,Bharabpasha,22.65375513,90.24663136
2113,4592,Suktagarh,22.59941122,90.12624363
2114,4318,Saturia,22.55671042,90.07622981
2115,3141,Mathbari,22.57327863,90.17302691
2116,1764,Galua,22.51561633,90.11107193
2118,3959,Rajapur,22.5546457,90.12506762
2119,11,Adabaria,22.36823489,90.45205064
2120,619,Bauphal,22.39079229,90.5162138
2121,1372,Daspara,22.38534975,90.55937129
2122,2436,Kalaiya,22.36172341,90.62037975
2125,2964,Madanpura,22.44415097,90.52505095
2127,2524,Kanakdia,22.46122337,90.47730105
2129,2666,Keshabpur,22.50418975,90.57081158
2130,1533,Dhulia,22.5492148,90.54838805
2131,2484,Kalisuri,22.51438683,90.49873957
2134,2949,Lohalia,22.38750531,90.3932883
2135,2498,Kamalapur,22.33239089,90.42380954
2137,2473,Kalikapur,22.33072116,90.33218169
2138,257,Badarpur,22.38518662,90.3052855
2140,3124,Marichbunia,22.27393991,90.29315522
2141,224,Auliapur,22.28495805,90.350439
2144,2966,Madarbunia,22.32003543,90.29549106
2146,3313,Muradia,22.43825635,90.43361798
2148,155,Angaria,22.48705365,90.37784029
2151,4040,Rangopaldi,22.2105138,90.5107916
2152,84,Alipur,22.24726977,90.48943599
2154,1370,Dashmina,22.2688944,90.56119204
2157,4722,Tiakhali,22.00517353,90.26777221
2158,2908,Lalua,21.95621506,90.28925261
2159,1490,Dhankhali,22.06220533,90.32175827
2163,2921,Latachapli,21.83443547,90.13978391
2166,385,Baliatali,21.89250161,90.23789634
2168,2973,Madhabkhali,22.4482826,90.26239067
2169,3202,Mirzaganj,22.38789699,90.25385071
2171,1434,Deuli Subidkhali,22.34181696,90.19910868
2174,127,Amkhola,22.24634351,90.37484506
2175,1918,Golkhali,22.16122951,90.37442885
2176,1758,Galachipa,22.11941238,90.41291147
2177,3664,Panpatty,22.11239566,90.44297227
2178,4076,Ratandi Taltali,22.15485753,90.47136256
2179,1319,Dakua,22.19670202,90.44902493
2180,1205,Chiknikandi,22.24336048,90.45560794
2181,1816,Gazalia,22.23786956,90.41437805
2183,1053,Charbiswas,22.02066033,90.52812501
2184,360,Bakulbaria,22.31231812,90.48334416
2193,1623,Durgapur,22.6522005,89.98499885
2195,4740,Tona,22.61537931,89.99347188
2199,3074,Malikhali,22.82433905,89.9721537
2201,1575,Dirgha,22.75230148,90.01412969
2212,373,Balipara,22.42280012,89.91593206
2213,3751,Pattashi,22.48967372,89.90992563
2214,3678,Parerhat,22.52203038,89.95957097
2217,4698,Telikhali,22.40126983,89.94885987
2219,1498,Dhaoa,22.45766947,90.02421836
2223,1488,Dhanisafa,22.35233619,89.96208894
2224,3200,Mirukhali,22.36670485,90.00245978
2225,4725,Tikikata,22.27565486,89.98784299
2229,1378,Daudkhali,22.32657289,90.02302586
2230,3143,Mathbaria,22.30881037,89.96160002
2234,4503,Sohagdal,22.74018527,90.07374419
2238,1963,Guarekha,22.67812874,90.03624098
2244,2607,Kashipur,22.75136527,90.33393276
2245,1044,Charbaria,22.73641202,90.40858348
2247,1105,Charmonai,22.72408993,90.44251136
2251,4758,Tungibaria,22.68710779,90.46884543
2252,1008,Chandramohan,22.65478179,90.49360702
2253,1033,Charamaddi,22.63827521,90.41707166
2255,1358,Darial,22.61867369,90.4734965
2256,1596,Dudhal,22.5820379,90.43273224
2257,1619,Durgapasha,22.57059478,90.50436878
2258,1680,Faridpur,22.55255956,90.48450455
2259,2353,Kabai,22.53239301,90.43194776
2260,3378,Nalua,22.4883359,90.41245573
2262,1801,Garuria,22.56546963,90.3760353
2263,730,Bharpasha,22.50418165,90.33011998
2264,4038,Rangasree,22.55157566,90.3114357
2270,993,Chandpasha,22.78371396,90.34591597
2274,2069,Harta,22.86544824,90.09786927
2275,2230,Jalla,22.90406251,90.14249009
2276,3563,Otra,22.86402516,90.15392807
2279,419,Bamrail,22.85461032,90.23878386
2285,932,Chakhar,22.81898978,90.1898958
2286,4223,Saliabakpur,22.79412427,90.18173092
2288,427,Banaripara,22.76806694,90.15771512
2290,2702,Khanjapur,23.05385922,90.21254821
2291,583,Barthi,23.01474267,90.20761097
2292,1015,Chandshi,22.97345306,90.19981177
2293,3026,Mahilara,22.94093619,90.21604801
2294,3362,Nalchira,22.95367131,90.2740697
2295,605,Batajore,22.91490232,90.2620469
2296,4281,Sarikal,22.91009031,90.29850474
2298,345,Bakal,22.98178573,90.11892696
2299,274,Bagdha,22.94499951,90.09286549
2301,4082,Ratnapur,22.92540345,90.17049361
2303,2919,Lata,22.86794387,90.42272139
2305,4780,Ulania,22.84628799,90.59769588
2309,2255,Jangalia,22.75279683,90.5060697
2310,78,Alimabad,22.73318778,90.55708421
2311,996,Chandpur,22.829342,90.56834893
2313,1888,Gobindapur,22.85420838,90.62620531
2314,1070,Chargopalpur,22.73487854,90.52188976
2315,607,Batamara,23.01717361,90.33735974
2316,3464,Nazirpur,22.95899519,90.34202407
2317,4166,Safipur,23.02636955,90.38332563
2320,3295,Muladi,22.90983253,90.38055381
2321,2645,Kazirchar,22.84115284,90.37753038
2322,2054,Harinathpur,23.01473457,90.51225632
2323,3184,Memania,22.96761182,90.51875866
2324,1961,Guabaria,22.93095128,90.45942852
2327,1536,Dhulkhola,22.89526856,90.58310365
2331,2362,Kachia,22.73140302,90.65358909
2332,476,Bapta,22.70050779,90.63212709
2333,1484,Dhania,22.69921104,90.66621138
2342,1431,Deula,22.43701074,90.70812169
2344,3605,Pakshia,22.50585441,90.75348971
2345,2363,Kachia,22.43634339,90.74983912
2347,197,Aslampur,22.24850085,90.76411156
2349,117,Aminabad,22.1777637,90.71556333
2355,1101,Charmanika,22.02185526,90.66909452
2357,2207,Jahanpur,22.07661104,90.73227605
2358,3546,Nurabad,22.16060722,90.65375392
2359,4065,Rasulpur,22.07378415,90.69691357
2361,6,Abubakarpur,22.20877842,90.69732528
2364,3287,Mujibnagar,22.11193226,90.59423314
2366,2961,Madanpur,22.71597591,90.7142078
2368,1113,Charpata,22.63692073,90.69959651
2379,958,Chanchra,22.36442945,90.82764087
2381,4521,Sonapur,22.5228327,90.89970604
2384,256,Badarpur,22.37560279,90.69487506
2385,1051,Charbhuta,22.32542376,90.76753584
2386,2487,Kalma,22.37632227,90.73625418
2388,2905,Lalmohan,22.30777167,90.73635134
2391,3697,Paschim Char Umed,22.26819433,90.70086153
2393,139,Amtali,22.07560097,90.24706525
2396,2802,Kukua,22.2007789,90.29845935
2397,2018,Haldia,22.11194415,90.29841191
2400,1231,Chowra,22.1522044,90.25703449
2401,2955,M. Baliatali,22.08490702,90.08325706
2406,2660,Keorabunia,22.21576712,90.18629637
2407,232,Ayla Patakata,22.18792855,90.20716494
2409,1462,Dhalua,22.11846294,90.05703146
2410,561,Barguna,22.13331451,90.09027061
2411,805,Bibichini,22.46020405,90.20510324
2412,668,Betagi,22.42803571,90.19584684
2413,2121,Hosnabad,22.36298088,90.16596189
2414,3255,Mokamia,22.36701165,90.12982575
2416,2646,Kazirabad,22.26733623,90.13575183
2418,901,Bukabunia,22.30858332,90.05247248
2419,416,Bamna,22.30624582,90.08708297
2420,4010,Ramna,22.2592085,90.06349179
2422,3942,Raihanpur,22.18978696,89.99610569
2423,3339,Nachnapara,22.15640855,89.96580765
2425,3738,Patharghata,22.00272186,89.95244023
2426,2492,Kalmegha,22.08828062,89.99292305
2427,2419,Kakchira,22.15144623,90.01730329
2445,1435,Dewanbazar,24.7390288,91.85646262
2448,362,Balaganj,24.67082491,91.82103965
2450,4733,Tilpara,24.78259024,92.10181039
2451,83,Alinagar,24.88600198,92.1162664
2452,1140,Charkhai,24.91203958,92.17094585
2454,4394,Sheola,24.86958892,92.15041588
2455,2834,Kurarbazar,24.85539075,92.11306194
2456,3144,Mathiura,24.82265559,92.11103058
2458,3318,Muria,24.82950345,92.20560626
2459,2932,Lauta,24.78134222,92.16314883
2460,4021,Rampasha,24.84388262,91.72930376
2461,2910,Lamakazi,24.90676309,91.72090303
2463,69,Alankari,24.84551333,91.7812801
2465,857,Bishwanath,24.80239277,91.76330353
2467,1393,Daulatpur,24.82827474,91.69240808
2468,4697,Telikhal,25.0546824,91.74842753
2469,2170,Islampur Paschim,25.11076528,91.73959454
2470,2172,Islampur Purba,25.12703034,91.77791608
2475,1711,Fenchuganj,24.72413796,91.93579225
2478,3045,Maijgaon,24.68213217,91.9365191
2480,1720,Fulbari,24.85082537,91.99218661
2481,2888,Lakshmipasha,24.82495062,91.95876257
2483,1439,Dhakadakshin,24.81129674,92.03511067
2485,4806,Uttar Badepasha,24.75953968,92.06353076
2486,2882,Lakshanaband,24.77586243,91.98752264
2487,694,Bhadeshwar,24.75491727,92.0207789
2490,4137,Rustampur,25.12991367,91.88810137
2491,3707,Paschim Jaflong,25.14036273,91.95525511
2492,3890,Purba Jaflong,25.15348909,92.01809998
2493,2941,Lengura,25.0488118,91.97996671
2494,89,Alirgaon,25.08160177,92.04900669
2495,3387,Nandirgaon,25.01426533,91.86901786
2496,4743,Towakul,25.06052079,91.8918726
2498,3487,Nijpat,25.11192077,92.13160148
2499,2218,Jaintapur,25.14445257,92.08914564
2502,1701,Fatehpur,24.99524419,92.03799868
2503,1204,Chiknagul,24.95617182,92.001164
2510,2521,Kanaighat,24.98446961,92.23064378
2513,2222,Jalalabad,24.97807264,91.74557767
2515,2674,Khadimnagar,24.97277088,91.90306165
2516,2673,Khadimpara,24.9081477,91.95643187
2518,4750,Tukerbazar,24.93412648,91.86490571
2520,2543,Kandigaon,24.92318863,91.80998589
2521,3099,Manikpur,24.94659863,92.40916174
2522,4600,Sultanpur,24.89367892,92.42374021
2527,5152,Zakiganj,24.86296499,92.41851812
2530,2903,Lalabazar,24.80979417,91.81348027
2531,3229,Moglabazar,24.78234516,91.91464499
2533,4464,Silam,24.83334334,91.86845976
2534,1381,Daudpur,24.79953762,91.93850083
2535,3268,Mollargaon,24.88207662,91.82427301
2536,2797,Kuchai,24.85664452,91.90415771
2538,2226,Jalalpur,24.79083075,91.86029203
2539,4714,Tetli,24.84560373,91.83133061
2540,4649,Talimpur,24.68519488,92.08477969
2542,1368,Dasherbazar,24.7378968,92.14176482
2546,4649,Talimpur,24.68519488,92.08477969
2550,4583,Sujanagar,24.66621381,92.13493238
2551,16,Adampur,24.28482917,91.86321579
2552,3728,Patanushar,24.42462881,91.88136686
2553,2975,Madhabpur,24.27059472,91.81690556
2554,3939,Rahimpur,24.42460039,91.81775234
2555,4366,Shamshernagar,24.38306339,91.89651958
2557,2169,Islampur,24.21633518,91.86765195
2558,3306,Munshibazar,24.39634965,91.85899352
2559,82,Alinagar,24.33826964,91.88517642
2560,551,Baramchal,24.57926993,91.96953257
2561,797,Bhukshimail,24.58527661,92.03342351
2562,2328,Joychandi,24.53152151,92.0762235
2565,2806,Kulaura,24.49137745,92.0512069
2567,4726,Tilagaon,24.46188277,91.95033289
2568,4380,Sharifpur,24.3738813,91.95911743
2571,748,Bhatera,24.62615705,91.99070461
2573,137,Amtail,24.48223359,91.69153031
2574,2690,Khalilpur,24.57359133,91.65298973
2576,2505,Kamalpur,24.54604095,91.70962934
2578,54,Akhailkura,24.5594587,91.74072961
2579,1645,Ekatuna,24.51829388,91.78191509
2582,3462,Nazirabad,24.44188105,91.67382032
2583,3278,Mostafapur,24.46603882,91.75838099
2584,1875,Giasnagar,24.42608613,91.74478006
2588,3644,Panchgaon,24.55813772,91.83382456
2589,3978,Rajnagar,24.54468101,91.87425653
2590,4701,Tengra,24.50940552,91.89787388
2591,2506,Kamarchak,24.47412784,91.87039242
2593,3213,Mirzapur,24.421099,91.63291843
2594,800,Bhunabir,24.33323914,91.65502114
2595,4545,Sreemangal,24.32291438,91.71286657
2596,4474,Sindurkhan,24.25643993,91.66013537
2597,2445,Kalapur,24.37645337,91.72080241
2598,186,Ashidron,24.27706016,91.69948957
2599,3972,Rajghat,24.19573333,91.70902768
2600,2468,Kalighat,24.30088139,91.74993618
2613,2839,Kurshi,24.58998036,91.56150449
2616,623,Bausha,24.52301279,91.52860547
2621,4499,Snanghat,24.42731567,91.52769303
2622,3917,Putijuri,24.38947602,91.58610491
2625,2912,Lamatashi,24.31670435,91.49656252
2626,3195,Mirpur,24.27866872,91.51408021
2627,693,Bhadeshwar,24.30893948,91.57710362
2628,4408,Shibpasha,24.51084702,91.28546873
2637,1392,Daulatpur,24.66017714,91.36873916
2638,2678,Khagaura,24.48560229,91.44562938
2639,542,Baraiuri,24.51865181,91.44224257
2640,2390,Kagapasha,24.59021031,91.40981223
2642,4575,Subidpur,24.45586232,91.35898447
2643,3065,Makrampur,24.40426375,91.35323447
2644,4585,Sujatpur,24.38982664,91.27666564
2645,3086,Mandari,24.43837596,91.31969864
2646,3316,Muradpur,24.4675414,91.26453789
2647,3594,Pailarkandi,24.42817178,91.25595399
2648,2876,Lakhai,24.28286434,91.20361272
2649,3317,Murakari,24.23805579,91.25179045
2650,3319,Muriauk,24.26496048,91.28007972
2652,2571,Karab,24.29953203,91.32260336
2653,903,Bulla,24.34089982,91.27834852
2654,1826,Gazipur,24.11518567,91.58521959
2657,3584,Paikpara,24.16838907,91.45965144
2659,1235,Chunarughat,24.23727882,91.50956722
2660,4765,Ubahata,24.24825546,91.47682114
2661,4387,Shatiajuri,24.26069246,91.5679917
2662,4049,Ranigaon,24.21727869,91.58381227
2665,4093,Richi,24.3633093,91.38754133
2667,3838,Poil,24.36123804,91.45887256
2668,1939,Gopaya,24.33254859,91.40781587
2670,3549,Nurpur,24.27614325,91.3599066
2674,1508,Dharmaghar,24.00227324,91.34079445
2676,308,Bahara,24.06621459,91.33741155
2679,4353,Shahjahanpur,24.12595128,91.39002347
2680,2192,Jagadishpur,24.15485377,91.33547463
2681,904,Bulla,24.15473237,91.29041124
2682,3531,Noapara,24.17665189,91.36560029
2683,1183,Chhatiain,24.2101652,91.31604877
2685,2205,Jahangirnagar,25.15247731,91.40638177
2686,4037,Rangarchar,25.11655291,91.46846857
2692,4619,Surma,25.10983402,91.41505861
2694,4424,Shimulbak,24.92742599,91.30109314
2695,3713,Paschim Pagla,24.91026407,91.43310351
2697,3897,Purba Pagla,24.97788135,91.4353568
2698,3740,Patharia,24.89525617,91.34438158
2701,3695,Paschim Birgaon,24.85291865,91.40397458
2702,3612,Palash,25.1029061,91.32954036
2708,3533,Noarai,25.04557158,91.63421091
2710,2448,Kalaruka,24.97757589,91.67643459
2717,4477,Singchapair,24.88425631,91.56202354
2719,749,Bhatgaon,24.85264241,91.55513798
2722,3196,Mirpur,24.78508596,91.62117357
2724,4048,Raniganj,24.73001119,91.54962243
2726,185,Asharkandi,24.71065403,91.62901855
2727,3595,Pailgaon,24.68707571,91.56312765
2728,447,Banglabazar,25.12909687,91.60175579
2731,3104,Mannargaon,25.06512203,91.50174485
2736,4618,Surma,25.0739695,91.53885922
2743,395,Balijuri,25.10446817,91.23752268
2747,2986,Madhyanagar,25.04824628,90.97918964
2748,3592,Paikurati,24.98561659,91.00089057
2754,639,Beheli,25.00916293,91.16211677
2755,4145,Sachnabazar,25.00299281,91.27480015
2759,207,Atgaon,24.72887474,91.19636552
2760,1986,Habibpur,24.70191614,91.31558083
2761,309,Bahara,24.66493681,91.24682982
2763,3930,Rafinagar,24.82785393,91.23103877
2764,753,Bhatipara,24.87226404,91.30186141
2765,3957,Rajanagar,24.8147894,91.3006921
2766,1142,Charnarchar,24.77039019,91.24141014
2767,1429,Derai Sarmangal,24.77035815,91.30822837
2768,2585,Karimpur,24.81079791,91.37562117
2770,4675,Taral,24.7404312,91.37285891
2771,2805,Kulanj,24.70912894,91.42633377
2772,129,Amlaba,24.07094514,90.83771345
2773,340,Bajnaba,24.10952118,90.81600851
2774,644,Belabo,24.09529698,90.86187834
2778,4229,Sallabad,24.06762595,90.92425496
2779,3753,Patuli,24.14079312,90.79498562
2781,485,Barachapa,24.18283617,90.7710165
2782,939,Chalakchar,24.17145144,90.72269472
2783,1100,Charmandalia,24.235682,90.74443784
2784,1648,Ekduaria,24.09263156,90.71909088
2785,1956,Gotashia,24.11017672,90.7626632
2786,2539,Kanchikata,24.15212253,90.74730401
2787,2736,Khidirpur,24.21614021,90.73923686
2788,4444,Shukundi,24.11844264,90.71224195
2792,964,Chandanbari,24.16240536,90.69290529
2793,91,Alokbali,23.88449948,90.80180708
2794,1060,Chardighaldi,23.82580632,90.75429363
2795,1214,Chinishpur,23.93477958,90.7283551
2796,2008,Hajipur,23.9273735,90.74393296
2797,2584,Karimpur,23.87732324,90.76275727
2800,3031,Mahishasura,23.86123713,90.69455824
2801,3180,Meherpara,23.87252638,90.65406394
2802,3459,Nazarpur,23.87689871,90.71314477
2803,3586,Paikarchar,23.81951458,90.71380629
2804,3639,Panchdona,23.9032242,90.65283015
2805,4468,Silmandi,23.89238277,90.67969673
2806,112,Amdia,23.87354825,90.61917476
2807,1336,Danga,23.90362273,90.59370226
2808,1125,Charsindur,24.00153725,90.66219435
2809,2302,Jinardi,23.94609435,90.66455051
2810,1820,Gazaria,23.96693932,90.6982031
2812,87,Alipura,24.01532117,90.88504375
2813,121,Amirganj,23.9248142,90.77318999
2814,23,Adiabad,23.96761645,90.79807466
2815,468,Banshgari,23.91055703,90.89148244
2816,973,Chanderkandi,23.99475669,90.88994603
2817,1037,Chararalia,23.89523983,90.76888716
2818,1096,Charmadhua,23.88472891,90.88038141
2819,1126,Charsubuddi,23.94096821,90.82973926
2820,1382,Daukarchar,23.94598029,90.76753314
2821,2000,Hairmara,23.92249602,90.8111933
2822,3022,Maheshpur,24.00361623,90.94048801
2823,3204,Mirzanagar,23.95246292,90.81013575
2824,3215,Mirzarchar,23.88636195,90.9078317
2825,3493,Nilakhya,23.8986695,90.84005011
2826,3619,Palashtali,23.97686199,90.84280742
2827,3674,Paratali,23.93691239,90.90631226
2828,4550,Sreenagar,23.95053484,90.86879963
2829,4121,Roypura,23.98247094,90.92375644
2830,3323,Musapur,24.03717856,90.94569255
2831,4807,Uttar Bakharnagar,24.02445805,90.86823622
2832,3127,Marjal,24.02926084,90.84070774
2833,1604,Dulalpur,24.05800874,90.67456639
2834,2333,Joynagar,24.06200959,90.7948931
2835,4154,Sadharchar,23.98947818,90.68982777
2836,3133,Masimpur,24.03274513,90.71404095
2837,929,Chakradha,24.06866317,90.74369522
2840,234,Ayubpur,23.96874198,90.75302393
2841,3914,Putia,23.97091499,90.72423254
2842,305,Bahadursadi,23.95697714,90.5929543
2843,357,Baktarpur,23.96886673,90.54315306
2845,2256,Jangalia,24.01469294,90.527674
2846,3262,Moktarpur,24.02014328,90.61116855
2847,3347,Nagari,23.89032549,90.49403996
2848,4757,Tumulia,23.91559016,90.53634257
2849,201,Atabaha,24.02226242,90.21347694
2850,863,Boali,24.1287434,90.30244119
2851,1022,Chapair,24.12691547,90.24142914
2853,1721,Fulbaria,24.18477162,90.29641967
2854,2987,Madhyapara,24.08124505,90.30920371
2855,3280,Mouchak,24.05026173,90.27393151
2856,4626,Sutrapur,24.07637529,90.18308639
2858,568,Barishaba,24.19114218,90.64274114
2859,1836,Ghagotia,24.14906018,90.66518811
2860,2566,Kapasia,24.10006097,90.55043839
2861,999,Chandpur,24.06511951,90.51917596
2863,2581,Karihata,24.13930249,90.61979741
2866,1628,Durgapur,24.06919917,90.6085125
2868,4088,Rayed,24.19683932,90.57549863
2869,563,Baria,23.98466131,90.47816267
2870,592,Basan,23.99151598,90.36816305
2871,1739,Gachha,23.94744171,90.37717112
2872,2601,Kashimpur,23.98249146,90.29464568
2873,2634,Kayaltia,24.05449418,90.38460576
2874,2782,Konabari,24.01739034,90.32669909
2875,3206,Mirzapur,24.12741514,90.40135952
2876,3856,Pubail,23.92847034,90.45307896
2877,577,Barmi,24.24814938,90.49761801
2878,1824,Gazipur,24.27059795,90.3443708
2879,1953,Gosinga,24.17377647,90.51747222
2880,3115,Maona,24.20919982,90.36432298
2881,2563,Kaoraid,24.30094247,90.47020973
2882,3850,Prahladpur,24.05414206,90.46406315
2883,3948,Rajabari,24.11676657,90.48212725
2884,4696,Telihati,24.2499201,90.43530881
2885,827,Binodpur,23.23035098,90.28981689
2886,4753,Tulasar,23.21662716,90.31868217
2887,3623,Palong,23.20822374,90.38354241
2889,4124,Rudrakar,23.16579941,90.35737365
2890,156,Angaria,23.16168044,90.31593829
2894,1013,Chandrapur,23.25860887,90.2577362
2896,2653,Kedarpur,23.31015148,90.43821497
2897,1574,Dingamanik,23.25916285,90.46213379
2901,1040,Charatra,23.34058068,90.44618229
2902,3975,Rajnagar,23.3012538,90.33994697
2903,2261,Japsa,23.26830161,90.3708855
2910,3302,Mulna,23.31547408,90.29824611
2912,817,Bilaspur,23.32933212,90.36707527
2914,3621,Palerchar,23.40632664,90.3364083
2921,3354,Nager Para,23.08054201,90.3685128
2923,2774,Kodalpur,23.09631092,90.48859267
2926,3375,Nalmuri,23.02263428,90.43039391
2930,3029,Mahisar,23.19160203,90.4297657
2932,3414,Narayanpur,23.17865554,90.46642654
2934,1092,Charkumaria,23.1719088,90.49813795
2935,4208,Sakhipur,23.23777716,90.52859484
2936,2364,Kachikata,23.35861186,90.5286622
2944,3882,Purba Damudya,23.13186304,90.47007923
2945,2160,Islampur,23.16490551,90.39288006
2947,4460,Sidya,23.16880577,90.44683027
2948,1365,Darulaman,23.14750457,90.45465359
2949,4303,Satgram,23.84006683,90.62762535
2950,1615,Duptara,23.80342814,90.61161174
2953,850,Bishnandi,23.76063961,90.71593549
2954,3034,Mahmudpur,23.76685272,90.68904891
2957,2427,Kalapaharia,23.69195581,90.71470703
2959,3322,Musapur,23.64478859,90.54714743
2961,430,Bandar,23.61895619,90.53579622
2962,1467,Dhamgar,23.67137743,90.56444036
2964,88,Alirtek,23.57954713,90.47859561
2965,2608,Kashipur,23.60450456,90.48358384
2966,2865,Kutubpur,23.66710905,90.46182753
2967,1902,Gognagar,23.58436564,90.50086758
2970,3312,Murapara,23.78010861,90.53023908
2972,1915,Golakandail,23.77082197,90.57353595
2973,1379,Daudpur,23.86990209,90.53767542
2974,4133,Rupganj,23.82573117,90.51469182
2975,2639,Kayetpara,23.77515508,90.49648457
2978,4365,Shambhupura,23.58826501,90.55217237
2980,322,Baidyerbazar,23.66467439,90.62086451
2981,519,Baradi,23.69674049,90.64399729
2982,3517,Noagaon,23.72553869,90.63124856
2983,2249,Jampur,23.74309755,90.59309941
2984,4158,Sadipur,23.73100298,90.55713546
2987,591,Basail,24.22737169,90.06689962
2988,2534,Kanchanpur,24.18876564,90.08077052
2989,1991,Habla,24.18695937,90.00837002
2990,2598,Kashil,24.22122521,90.01437218
2991,1728,Fulki,24.27394768,90.0076797
2993,176,Arjuna,24.54830956,89.80072983
2995,1672,Falda,24.5107552,89.86806762
2998,3490,Nikrail,24.4212335,89.79145976
3000,2929,Lauhati,24.08189153,89.94044775
3002,1411,Delduar,24.1667606,89.96346399
3003,1706,Fazilhati,24.12066622,89.95784297
3004,1654,Elasin,24.11961746,89.91404649
3005,214,Atia,24.16158421,89.91943584
3006,1594,Dubail,24.14880496,89.99142296
3007,1432,Deulabari,24.53594397,89.98685308
3008,1850,Ghatail,24.50022406,89.9504098
3009,2252,Jamuria,24.45987245,89.96295138
3011,153,Anehola,24.43509854,89.91777161
3013,1551,Digar,24.42776876,90.00831026
3014,1422,Deopara,24.43637955,90.05744806
3015,4238,Sandhanpur,24.50420046,90.04158724
3016,4069,Rasulpur,24.50338952,90.14231079
3017,1449,Dhalapara,24.44343831,90.15805045
3019,2287,Jhawail,24.59926194,89.85000819
3021,1525,Dhopakandi,24.57634146,89.96344094
3024,3208,Mirzapur,24.5073608,89.91818687
3025,92,Alokdia,24.57025007,90.02750057
3029,1913,Golabari,24.61088582,89.97999987
3031,3019,Mahera,24.13890265,90.06010615
3032,2253,Jamurki,24.12918099,90.02591398
3034,426,Banail,24.10041882,90.00305142
3035,145,Anaitara,24.06830624,90.00917915
3038,321,Bahuria,24.05393071,90.12347483
3039,1946,Gorai,24.08575928,90.14671417
3040,47,Ajgana,24.13023261,90.19314459
3041,4672,Tarafpur,24.15973528,90.12868608
3044,2926,Latifpur,24.11986107,90.1391332
3052,3611,Pakutia,24.02907195,89.99478979
3055,695,Bhadra,23.98199647,89.85562755
3057,2424,Kakrajan,24.38487915,90.1316082
3060,2087,Hatibandha,24.21534752,90.13458102
3061,2456,Kalia,24.39752642,90.20897858
3066,1756,Gala,24.29581636,89.91487475
3067,1845,Gharinda,24.26606583,89.9563
3068,2577,Karatia,24.22511545,89.96082608
3069,4465,Silimpur,24.17926515,89.87387733
3070,3844,Porabari,24.21409188,89.86910401
3072,286,Baghil,24.29418725,89.86556958
3073,2425,Kakua,24.3211156,89.8045985
3074,2129,Hugra,24.26368906,89.81822557
3075,2627,Katuli,24.21811456,89.82097418
3076,3014,Mahamudnagar,24.17595412,89.82088337
3077,1630,Durgapur,24.35775641,89.84598335
3079,3407,Narandia,24.3949318,89.91286815
3081,2775,Kokdahara,24.34594236,90.00158224
3082,399,Balla,24.3162758,90.02433136
3083,4228,Salla,24.38452819,89.87889237
3084,3350,Nagbari,24.32974279,90.04715717
3085,450,Bangra,24.37759912,89.95756897
3089,1908,Gohaliabari,24.37284532,89.79930408
3090,1526,Dhopakhali,24.63897678,89.95540502
3091,3599,Paiska,24.68749705,89.91231565
3094,843,Birtara,24.71739949,89.89523166
